Tm,Year,age_computed_mean,age_computed_std,age_computed_min,age_computed_max,experience_mean,experience_std,experience_max,PER_mean,PER_max,PER_std,WS_sum,WS_mean,WS/48_mean,VORP_sum,VORP_mean,BPM_mean,PTS_mean,TRB_mean,AST_mean,G_mean,roster_size,nationality_diversity,avg_draft_pick,star_player_count,TEAM_ID,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
DET,1992,28.083333333333332,8.173775508331879,5.0,36.0,10.533333333333333,10.027581012007879,34,12.186666666666667,17.0,3.296939417673537,46.9,3.1266666666666665,0.08353333333333333,12.7,0.8466666666666666,-1.4466666666666665,542.4666666666667,242.46666666666667,126.93333333333334,54.8,15,1,12.818181818181818,0,1610612765.0,,,,,
DET,1993,30.0,4.082482904638631,24.0,36.0,7.8125,4.102336732481461,14,12.13125,17.6,4.231897722456598,38.5,2.40625,0.0590625,8.700000000000001,0.5437500000000001,-1.7125,515.75,225.5,121.3125,50.625,16,1,12.0,0,1610612765.0,,,,,
DET,1994,28.38888888888889,4.667016793588169,19.0,37.0,12.05,15.456134874643078,48,12.715,33.0,5.7439464702094485,23.7,1.185,0.061,1.5000000000000002,0.07500000000000001,-2.62,406.55,190.85,91.25,45.1,20,1,13.8,1,1610612765.0,,,,,
DET,1995,27.0,3.484660262185848,23.0,35.0,4.8125,3.7809831173033994,14,12.2375,19.0,3.9834449077818723,23.5,1.46875,0.0460625,1.1,0.06875,-2.84375,503.3125,197.625,117.0,52.5625,16,1,13.0,0,1610612765.0,,,,,
DET,1996,27.46153846153846,4.054121043567575,23.0,36.0,5.5,4.669870694964938,15,12.2,20.9,3.843676124993643,50.4,3.6,0.10507142857142857,13.5,0.9642857142857143,-0.9142857142857144,558.7142857142857,237.42857142857142,115.0,57.42857142857143,14,1,11.636363636363637,1,1610612765.0,,,,,
DET,1997,28.4,4.436858605558023,24.0,39.0,6.4375,4.746489931166679,16,13.3125,25.5,4.8325114243700105,58.4,3.65,0.09999999999999999,17.7,1.10625,-1.1750000000000003,482.6875,196.875,97.125,52.6875,16,1,13.857142857142858,1,1610612765.0,,,,,
DET,1998,27.4,4.322697570466188,23.0,40.0,5.875,4.395072999014539,17,13.21875,21.2,3.5348208346864385,47.7,2.98125,0.1055,12.7,0.79375,-0.84375,482.5625,211.375,99.8125,52.625,16,1,13.2,1,1610612765.0,,,,,
DET,1999,27.529411764705884,2.9179968955351776,21.0,31.0,6.0,3.429971702850177,14,14.755555555555556,35.7,8.602203700025479,32.2,1.788888888888889,0.1225,9.5,0.5277777777777778,-1.0999999999999999,251.0,112.05555555555556,56.05555555555556,29.27777777777778,18,1,11.2,3,1610612765.0,,,,,
DET,2000,28.866666666666667,2.9244454093692633,24.0,33.0,6.6,3.355166591563354,12,10.773333333333333,24.5,7.678119809531745,46.199999999999996,3.0799999999999996,0.059533333333333334,11.4,0.76,-2.433333333333333,565.5333333333333,225.0,113.8,56.666666666666664,15,1,12.727272727272727,1,1610612765.0,,,,,
DET,2001,28.705882352941178,3.1773555412157006,24.0,34.0,6.764705882352941,3.9926402881537215,13,12.170588235294119,21.8,4.369891976050774,37.5,2.2058823529411766,0.07447058823529412,7.4,0.43529411764705883,-1.8058823529411767,461.0,219.64705882352942,95.82352941176471,51.705882352941174,17,1,13.416666666666666,1,1610612765.0,,,,,
DET,2002,29.133333333333333,4.307247491424303,22.0,36.0,6.0,4.105745103771404,13,14.226666666666667,20.0,3.953383120219706,47.9,3.1933333333333334,0.0944,12.200000000000001,0.8133333333333334,-2.4266666666666667,515.6666666666666,211.73333333333332,117.66666666666667,53.13333333333333,15,2,14.444444444444445,0,1610612765.0,50.0,32.0,0.61,30-11,20-21
DET,2003,30.0,4.5197977198732495,23.0,37.0,7.333333333333333,4.760952285695233,16,11.933333333333334,20.4,9.066631652593454,52.7,3.5133333333333336,0.0872,14.2,0.9466666666666667,-1.1133333333333335,499.46666666666664,221.86666666666667,108.0,55.0,15,4,14.727272727272727,1,1610612765.0,54.0,28.0,0.659,31-10,23-18
DET,2004,28.444444444444443,5.393048054696105,14.0,36.0,7.222222222222222,4.138137625373997,16,11.933333333333334,18.8,6.361742269683861,60.0,3.3333333333333335,0.10422222222222223,17.099999999999998,0.9499999999999998,-0.8888888888888888,419.6111111111111,198.0,99.83333333333333,49.0,18,3,14.384615384615385,0,1610612765.0,54.0,28.0,0.659,32-9,22-19
DET,2005,29.294117647058822,5.157091063312158,20.0,38.0,7.470588235294118,5.161366668078615,18,11.0,19.0,5.230081261318986,54.2,3.1882352941176473,0.0748235294117647,14.8,0.8705882352941177,-3.4411764705882355,450.1764705882353,209.47058823529412,105.11764705882354,47.94117647058823,17,2,11.727272727272727,0,1610612765.0,64.0,18.0,0.78,37-4,27-14
DET,2006,28.352941176470587,5.171329331885906,19.0,37.0,7.352941176470588,5.024206112295109,16,13.194117647058825,23.4,5.968089161138104,60.5,3.5588235294117645,0.0848235294117647,18.7,1.0999999999999999,-1.5176470588235296,467.11764705882354,195.41176470588235,115.94117647058823,48.76470588235294,17,2,14.428571428571429,2,1610612765.0,53.0,29.0,0.6459999999999999,26-15,27-14
DET,2007,29.266666666666666,5.119523787377475,20.0,38.0,8.533333333333333,5.5144830954064785,17,14.6,21.3,4.587249409271001,54.3,3.6199999999999997,0.10926666666666666,15.2,1.0133333333333332,-0.21999999999999992,524.8,221.46666666666667,117.86666666666666,55.666666666666664,15,2,15.307692307692308,2,1610612765.0,59.0,23.0,0.72,34-7,25-16
DET,2008,28.842105263157894,4.597863729732861,21.0,38.0,7.631578947368421,5.112191596954931,16,13.468421052631578,23.6,4.709099068302526,61.7,3.2473684210526317,0.12215789473684209,19.4,1.0210526315789472,0.04210526315789473,420.63157894736844,178.78947368421052,96.36842105263158,46.94736842105263,19,3,16.5625,1,1610612765.0,39.0,43.0,0.476,21-20,18-23
DET,2009,27.857142857142858,4.400299690093546,22.0,35.0,7.0,5.385164807134504,16,14.06,17.5,3.546990676213127,40.8,2.7199999999999998,0.07919999999999999,9.4,0.6266666666666667,-1.6133333333333335,515.1333333333333,226.46666666666667,112.6,54.333333333333336,15,1,13.833333333333334,0,1610612765.0,27.0,55.0,0.3289999999999999,17-24,10-31
DET,2010,27.714285714285715,4.53072538645552,22.0,36.0,6.642857142857143,4.76537419399476,15,13.035714285714286,16.0,3.0259409580027627,28.1,2.007142857142857,0.055785714285714286,3.0,0.21428571428571427,-2.3000000000000003,550.6428571428571,235.35714285714286,113.64285714285714,59.357142857142854,14,2,10.818181818181818,0,1610612765.0,30.0,52.0,0.366,21-20,9-32
DET,2011,28.076923076923077,4.480727962834061,21.0,37.0,7.3076923076923075,4.9562185750935726,16,14.061538461538463,18.4,3.8879168504351322,32.1,2.4692307692307693,0.06507692307692307,4.9,0.37692307692307697,-1.853846153846154,611.6153846153846,243.6153846153846,133.07692307692307,64.3076923076923,13,1,11.363636363636363,0,1610612765.0,25.0,41.0,0.379,18-15,7-26
DET,2012,29.533333333333335,7.5485728704803785,21.0,52.0,6.866666666666666,4.940599539481399,17,12.466666666666667,22.0,4.581588412434313,22.7,1.5133333333333332,0.0512,2.1,0.14,-2.5133333333333336,405.4,178.86666666666667,86.0,48.13333333333333,15,2,12.75,1,1610612765.0,29.0,53.0,0.354,18-23,11-30
DET,2013,26.8125,4.1668333300001335,20.0,34.0,4.9375,4.090130397269342,14,13.6625,21.6,3.892878112656496,30.5,1.90625,0.0770625,4.1,0.25625,-1.6,486.125,215.875,108.875,52.3125,16,4,12.153846153846153,1,1610612765.0,29.0,53.0,0.354,17-24,12-29
DET,2014,26.4375,4.2734646365683195,21.0,38.0,5.1875,4.83347700935879,20,13.418750000000001,22.6,4.69541886665432,32.2,2.0125,0.06625,4.9,0.30625,-2.15625,519.25,234.1875,107.25,52.875,16,2,10.214285714285714,1,1610612765.0,32.0,50.0,0.39,18-23,14-27
DET,2015,29.45,8.617454746953387,22.0,62.0,7.45,5.165421468512364,21,13.040000000000001,21.4,5.414833427967252,38.9,1.9449999999999998,0.0637,8.1,0.40499999999999997,-1.405,403.85,184.05,88.55,42.45,20,3,10.875,2,1610612765.0,44.0,38.0,0.537,26-15,18-23
DET,2016,26.88235294117647,4.255619122718463,20.0,36.0,5.823529411764706,3.908888814574531,16,13.170588235294119,21.2,4.034192097849697,43.3,2.5470588235294116,0.10064705882352942,10.6,0.6235294117647059,-0.9411764705882353,491.8235294117647,223.41176470588235,93.76470588235294,48.0,17,3,11.307692307692308,1,1610612765.0,37.0,45.0,0.451,24-17,13-28
DET,2017,26.4,3.8321944477954517,20.0,35.0,5.6,4.188419408662072,16,13.053333333333335,29.6,7.146914085980113,38.4,2.56,0.07106666666666667,8.3,0.5533333333333333,-2.033333333333333,553.9333333333333,249.73333333333332,115.4,56.666666666666664,15,2,16.0,2,1610612765.0,39.0,43.0,0.476,25-16,14-27
DNN,1950,25.8,2.3664319132398455,20.0,29.0,1.0666666666666667,0.2581988897471611,2,,,,2.9000000000000004,0.19333333333333336,,0.0,,,321.1333333333333,,69.6,36.4,15,1,0.0,0,,,,,,
FTW,1950,27.3125,3.0706948182238283,22.0,33.0,1.25,0.44721359549995787,2,,,,39.9,2.49375,,0.0,,,336.875,,85.25,45.0625,16,1,2.4,0,,,,,,
FTW,1951,28.142857142857142,3.2547513873422944,23.0,34.0,2.357142857142857,1.1507283885330302,5,,,,29.799999999999997,2.1285714285714286,,0.0,,,398.85714285714283,225.78571428571428,77.78571428571429,46.142857142857146,14,1,2.4285714285714284,0,,,,,,
FTW,1952,27.0,3.1091263510296048,23.0,31.0,2.6923076923076925,1.5483655567842813,6,10.438461538461537,21.2,7.553976707838336,27.5,2.1153846153846154,0.021615384615384616,0.0,,,396.2307692307692,234.84615384615384,107.92307692307692,46.61538461538461,13,1,3.7142857142857144,1,,,,,,
FTW,1953,26.866666666666667,3.067494712224262,23.0,32.0,3.3333333333333335,1.4474937289114918,5,11.06,20.5,7.060635341707673,28.7,1.9133333333333333,0.051399999999999994,0.0,,,334.8666666666667,189.46666666666667,76.8,39.2,15,1,2.75,1,,,,,,
FTW,1954,27.09090909090909,2.8444523358476395,23.0,32.0,3.3076923076923075,1.8878830906871762,7,14.007692307692308,22.8,6.131131154262582,41.7,3.207692307692308,0.082,0.0,,,428.0,263.0,112.46153846153847,50.46153846153846,13,1,2.3333333333333335,1,,,,,,
FTW,1955,27.25,2.712405363721075,24.0,32.0,4.4,2.2211108331943574,8,14.11,23.0,4.486882114688451,40.1,4.01,0.10389999999999999,0.0,,,630.8,330.0,167.9,62.6,10,1,3.6,1,,,,,,
FTW,1956,27.9,3.5418137224371984,23.0,33.0,4.071428571428571,2.8138198978581443,9,13.014285714285716,23.8,5.7704628720962905,38.1,2.7214285714285715,0.08328571428571428,0.0,,,480.14285714285717,253.71428571428572,122.42857142857143,48.92857142857143,14,1,3.375,2,,,,,,
FTW,1957,27.333333333333332,3.24037034920393,22.0,34.0,3.909090909090909,2.0714509627092528,7,13.7,21.9,4.277849927241487,30.299999999999997,2.7545454545454544,0.05772727272727273,0.0,,,623.6363636363636,349.0,126.0909090909091,61.90909090909091,11,1,2.4285714285714284,1,,,,,,
GSW,1972,27.0,2.0976176963403033,23.0,30.0,4.916666666666667,2.5390883594254254,9,12.183333333333332,18.7,4.703544762552317,44.1,3.6750000000000003,0.055,0.0,,,739.25,370.8333333333333,154.5,67.91666666666667,12,1,5.363636363636363,0,1610612744.0,,,,,
GSW,1973,27.083333333333332,3.8954129979043848,17.0,31.0,6.714285714285714,2.643673767508198,10,13.714285714285714,20.4,3.0181138131308085,49.6,3.542857142857143,0.09514285714285715,0.0,,,650.0714285714286,334.35714285714283,142.92857142857142,66.64285714285714,14,1,5.7272727272727275,1,1610612744.0,,,,,
GSW,1974,27.09090909090909,4.036199832876104,18.0,32.0,8.153846153846153,4.469268281761454,15,14.899999999999999,22.4,3.4782658514457068,54.7,4.207692307692308,0.10492307692307692,14.7,1.1307692307692307,-0.10000000000000002,755.4615384615385,419.84615384615387,164.23076923076923,68.0,13,1,6.8,1,1610612744.0,,,,,
GSW,1975,26.53846153846154,4.274252071325551,19.0,36.0,7.0,6.579187965525403,18,15.326666666666666,23.5,3.190715698188522,56.599999999999994,3.773333333333333,0.1072,14.5,0.9666666666666667,-0.66,641.7333333333333,361.2,147.33333333333334,67.93333333333334,15,1,9.166666666666666,2,1610612744.0,,,,,
GSW,1976,26.0,3.6431754380934325,20.0,34.0,7.357142857142857,7.3861319413442015,21,15.671428571428573,25.0,3.3908085197460527,67.9,4.8500000000000005,0.13885714285714285,19.7,1.407142857142857,1.05,700.1428571428571,393.92857142857144,157.5,73.21428571428571,14,1,8.9,1,1610612744.0,,,,,
GSW,1977,26.0,2.70801280154532,21.0,30.0,7.25,8.020806277010642,24,15.0625,20.6,3.184729187858836,52.7,3.29375,0.1136875,14.2,0.8875,-0.5062500000000001,589.9375,272.5625,135.75,58.5625,16,1,10.0,1,1610612744.0,,,,,
GSW,1978,26.333333333333332,2.2696949467968492,23.0,29.0,4.428571428571429,2.6808232293109495,9,13.292857142857143,20.9,4.063621780877494,42.9,3.064285714285714,0.08214285714285714,10.4,0.7428571428571429,-1.8857142857142857,621.2857142857143,272.2857142857143,149.78571428571428,60.357142857142854,14,1,11.5,1,1610612744.0,,,,,
GSW,1979,25.0,2.522624895547565,22.0,30.0,3.857142857142857,3.393594483211498,11,13.078571428571427,20.8,3.8340937293283184,43.2,3.085714285714286,0.07678571428571428,10.6,0.7571428571428571,-1.907142857142857,615.7857142857143,263.0,147.42857142857142,58.5,14,1,12.083333333333334,1,1610612744.0,,,,,
GSW,1980,26.416666666666668,2.810963384947437,23.0,31.0,4.071428571428571,3.1976983480739274,12,12.092857142857143,20.0,4.937838874168815,31.6,2.257142857142857,0.04214285714285714,5.0,0.35714285714285715,-2.914285714285714,606.6428571428571,256.57142857142856,144.85714285714286,58.92857142857143,14,1,10.1,0,1610612744.0,,,,,
GSW,1981,26.5,3.2991840483088217,23.0,32.0,4.470588235294118,3.4842080710475574,11,10.794117647058824,19.9,6.721743690092186,39.2,2.3058823529411767,0.04435294117647059,8.2,0.48235294117647054,-3.682352941176471,529.7647058823529,221.7058823529412,119.17647058823529,47.470588235294116,17,1,7.5,0,1610612744.0,,,,,
GSW,1982,26.272727272727273,4.451761653343744,23.0,37.0,4.0,2.253202848596432,7,14.507142857142856,19.8,2.9097883311107244,47.1,3.3642857142857143,0.09771428571428573,11.8,0.8428571428571429,-0.37857142857142856,674.9285714285714,288.7142857142857,132.71428571428572,65.85714285714286,14,1,9.545454545454545,0,1610612744.0,,,,,
GSW,1983,26.41176470588235,3.9379376507477195,22.0,38.0,4.65,2.9784312366712355,11,12.565000000000001,20.1,4.348172634930437,36.4,1.8199999999999998,0.0533,7.0,0.35,-2.6550000000000002,476.75,197.9,100.45,45.5,20,1,9.235294117647058,1,1610612744.0,,,,,
GSW,1984,26.933333333333334,4.0964560757992245,23.0,39.0,5.125,3.383784863137726,12,12.975,17.7,3.834144841638963,33.4,2.0875,0.07125000000000001,6.1000000000000005,0.38125000000000003,-2.4625,564.75,223.375,114.9375,54.0,16,1,11.5,0,1610612744.0,,,,,
GSW,1985,26.384615384615383,2.9591232242693537,23.0,33.0,4.538461538461538,3.9288544686584457,13,12.884615384615385,18.9,3.587210186632074,25.5,1.9615384615384615,0.04830769230769231,1.9000000000000001,0.14615384615384616,-2.9000000000000004,696.3076923076923,266.61538461538464,135.30769230769232,65.46153846153847,13,1,11.923076923076923,0,1610612744.0,,,,,
GSW,1986,27.666666666666668,1.825741858350554,25.0,31.0,5.142857142857143,3.05984270227039,11,10.335714285714285,20.0,12.488432009901567,34.1,2.435714285714286,0.005285714285714285,5.9,0.42142857142857143,-5.107142857142857,664.2142857142857,258.2142857142857,144.14285714285714,58.714285714285715,14,1,9.25,0,1610612744.0,,,,,
GSW,1987,27.083333333333332,3.287948609787881,22.0,32.0,5.285714285714286,3.6674990730127597,12,12.607142857142858,20.2,4.699175751900832,35.800000000000004,2.5571428571428574,0.057428571428571426,6.9,0.4928571428571429,-2.3285714285714287,656.2857142857143,253.14285714285714,148.78571428571428,62.642857142857146,14,1,8.692307692307692,1,1610612744.0,,,,,
