season,player_id,player_name,position,height_wo_shoes,height_w_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press
2008,12267,Shaun Pruitt,C-PF,80.25,81.0,242.2,85.0,107.5,13.8,,,27.0,32.5,11.3,3.4,10.0
2008,201576,Anthony Randolph,PF-SF,81.0,82.25,197.0,87.0,109.0,4.7,,,29.0,35.0,11.86,3.26,7.0
2008,12268,Charles Rhodes,PF,79.25,80.25,244.0,83.25,107.5,10.7,,,26.5,33.5,11.51,3.13,14.0
2008,12259,John Riek,C,82.5,84.0,237.0,92.75,,11.0,,,,,,,
2008,12269,Brian Roberts,PG,72.25,73.25,173.0,73.25,95.0,3.6,,,31.5,36.5,10.65,3.05,10.0
2008,201781,Russell Robinson,PG,72.5,73.5,196.0,80.0,100.5,7.4,,,25.0,31.5,11.3,3.15,8.0
2008,12270,Richard Roby,SG-SF,76.25,77.5,203.0,81.75,104.0,9.2,,,,,,,
2008,201565,Derrick Rose,PG,73.5,74.5,196.0,80.0,98.5,4.6,,,34.5,40.0,11.69,3.05,10.0
2008,201606,Sean Singletary,PG,71.0,72.0,183.8,76.5,95.0,4.2,,,26.0,,,,18.0
2008,12271,Ronald Steele,PG,72.25,73.5,183.5,76.25,97.5,8.1,,,25.0,29.5,11.08,3.26,5.0
2008,201446,Mike Taylor,SG-PG,72.75,74.0,166.2,79.25,98.0,3.8,,,31.0,39.0,10.98,3.08,2.0
2008,12272,Bryce Taylor,SG,74.75,76.25,210.0,81.0,99.5,8.3,,,34.5,41.0,11.08,3.19,16.0
2008,201872,Mark Tyndale,SG-SF,74.75,75.5,217.0,83.0,103.5,6.7,,,27.0,33.5,12.52,3.14,5.0
2008,12273,Robert Vaden,SG,75.5,76.5,199.0,80.0,101.0,6.2,,,26.0,29.5,11.97,3.4,10.0
2008,201622,Deron Washington,SF,77.25,78.25,198.5,81.0,102.5,7.2,,,34.0,40.0,11.03,3.09,7.0
2008,201603,Sonny Weems,SG-SF,76.0,77.5,193.0,82.0,104.0,4.4,,,29.0,36.5,10.58,2.96,12.0
2008,201566,Russell Westbrook,PG,74.25,75.5,192.0,79.75,100.0,4.8,,,30.0,36.5,10.98,3.08,12.0
2008,199,Reggie Williams,SG,75.25,76.0,199.0,81.25,103.0,5.3,,,31.5,36.5,11.32,3.07,15.0
2009,202399,Jeff Adrien,PF,77.25,78.5,236.2,86.0,107.5,7.9,,,27.5,31.5,11.34,3.32,16.0
2009,201965,Jeff Ayres,PF,80.75,82.0,239.6,85.0,107.0,5.5,,,31.0,35.0,11.98,3.14,15.0
2009,201958,Rodrigue Beaubois,PG,73.25,74.25,182.4,81.75,100.0,7.9,,,29.5,39.0,10.49,3.15,3.0
2009,201971,DeJuan Blair,PF,77.25,78.5,276.6,86.0,106.5,12.0,,,26.0,33.0,11.5,3.45,18.0
2009,201974,Derrick Brown,SF-PF,79.5,80.5,224.6,86.5,107.5,8.6,,,30.5,35.5,11.26,3.13,20.0
2009,201978,Chase Budinger,SF-SG,78.25,79.0,206.4,79.0,101.0,10.0,,,29.5,38.5,11.08,3.24,10.0
2009,201960,DeMarre Carroll,PF-SF,78.25,79.75,207.2,82.0,105.0,6.3,,,,,,,
2009,201956,Omri Casspi,SF,79.75,81.25,211.2,81.25,106.5,8.6,,,25.5,32.5,11.15,3.28,2.0
2009,12275,Dionte Christmas,SG,76.25,77.5,210.8,81.0,102.5,7.1,,,27.0,33.5,10.83,3.21,3.0
2009,201947,Earl Clark,SF-PF,80.5,82.25,228.4,86.5,109.5,5.2,,,28.5,33.0,11.17,3.35,5.0
2009,201954,Darren Collison,PG,72.25,73.5,166.2,75.0,96.5,5.7,,,30.5,33.5,10.45,3.1,9.0
2009,201967,Dante Cunningham,PF,79.0,80.25,227.4,83.0,106.5,4.8,,,28.0,35.0,11.18,3.26,18.0
2009,201939,Stephen Curry,PG-SG,74.0,75.25,181.0,75.5,97.0,5.7,,,29.5,35.5,11.07,3.28,10.0
2009,201948,Austin Daye,SF-PF,81.75,82.75,191.8,86.75,110.0,5.5,,,25.0,28.0,12.11,3.55,0.0
2009,201942,DeMar DeRozan,SG-SF,77.5,78.5,211.2,81.0,102.5,4.9,,,29.0,38.5,11.88,3.31,5.0
2009,201962,Toney Douglas,PG,73.0,74.0,183.4,78.0,97.5,5.2,,,28.0,32.5,10.63,3.03,15.0
2009,201961,Wayne Ellington,SG,76.25,77.25,202.4,78.5,100.0,5.5,,,31.5,38.0,11.14,3.2,13.0
2009,201936,Tyreke Evans,PG-SG,76.0,77.25,220.6,83.25,104.0,7.1,,,28.5,34.0,11.81,3.17,7.0
2009,201938,Jonny Flynn,PG,71.25,72.75,195.6,76.0,95.5,6.3,,,33.0,40.0,10.86,3.23,10.0
2009,201959,Taj Gibson,PF,80.5,81.75,214.4,88.0,109.0,6.6,,,25.5,30.0,11.56,3.41,12.0
2009,201980,Danny Green,SG-SF,77.25,78.5,208.0,82.0,103.0,5.6,,,29.0,33.0,11.3,3.3,15.0
2009,201933,Blake Griffin,PF,80.5,82.0,248.4,83.25,105.0,8.2,,,32.0,35.5,10.95,3.28,22.0
2009,201946,Tyler Hansbrough,PF,80.25,81.5,234.2,83.5,106.0,8.5,,,27.5,34.0,11.12,3.27,18.0
2009,201935,James Harden,SG,76.0,77.25,222.0,82.75,103.5,10.1,,,31.5,37.0,11.1,3.13,17.0
2009,201945,Gerald Henderson,SG-SF,76.0,77.0,214.6,82.25,102.5,4.4,,,31.5,35.0,11.17,3.14,8.0
2009,12278,Josh Heytvelt,PF-C,82.0,83.0,246.2,85.25,108.0,10.8,,,28.5,34.0,11.67,3.38,15.0
2009,201941,Jordan Hill,PF-C,81.25,82.25,232.4,85.5,108.0,6.0,,,31.0,35.0,12.23,3.3,11.0
2009,201950,Jrue Holiday,PG-SG,75.25,76.25,199.0,79.0,100.5,6.3,,,28.5,34.0,10.64,3.21,6.0
2009,12279,Joe Ingles,SF,79.75,80.25,209.2,82.25,105.0,10.1,,,26.0,31.0,10.66,3.3,3.0
2009,201949,James Johnson,SF-PF,79.0,79.75,257.2,84.75,105.5,12.0,,,30.5,35.0,11.21,3.23,18.0
2009,201951,Ty Lawson,PG,71.25,72.5,196.6,72.75,94.5,6.6,,,29.0,36.5,10.98,3.12,14.0
2009,201953,Eric Maynor,PG,74.25,75.25,163.6,74.5,97.0,5.4,,,28.5,31.5,10.78,3.19,8.0
2009,12282,Jack McClinton,SG-PG,71.75,72.75,185.2,74.5,96.0,6.2,,,30.0,36.5,10.44,3.21,13.0
2009,12283,Jerel McNeal,SG,73.5,75.0,190.4,79.25,99.5,5.4,,,31.5,36.5,10.61,3.25,10.0
2009,201975,Jodie Meeks,SG,75.0,76.0,211.4,76.5,98.0,8.0,,,28.5,37.0,10.96,3.1,14.0
2009,201988,Patty Mills,PG,71.25,72.5,175.4,74.0,95.0,6.9,,,27.5,33.0,10.87,3.1,8.0
2009,201957,Byron Mullens,C,83.75,85.25,258.2,85.5,111.0,8.5,,,28.5,32.5,11.1,3.45,10.0
2009,201985,A.J. Price,PG,72.5,74.0,192.8,75.75,97.0,12.4,,,26.0,31.0,10.99,3.22,11.0
2009,12284,Tyler Smith,SF,77.25,78.0,212.0,81.75,104.5,7.0,,,29.0,33.5,10.69,3.24,10.0
2009,201969,DaJuan Summers,SF,79.25,80.5,243.0,84.75,106.5,6.6,,,29.5,34.5,10.94,3.17,15.0
2009,201966,Jermaine Taylor,SG,75.5,76.75,207.4,80.75,101.0,5.8,,,34.0,37.5,11.54,3.32,16.0
2009,201952,Jeff Teague,PG,72.25,73.5,175.2,79.5,98.5,4.5,,,30.5,36.5,11.05,3.18,13.0
2009,201934,Hasheem Thabeet,C,85.25,86.5,267.2,90.25,113.0,6.7,,,,,,,
2009,201977,Marcus Thornton,SG,74.75,75.75,194.4,77.0,99.0,4.8,,,31.0,33.0,10.73,3.28,14.0
2009,201944,Terrence Williams,SG-SF,77.0,78.25,213.2,81.0,103.5,5.1,,,30.5,37.0,11.15,3.18,9.0
2009,201970,Sam Young,SF-SG,77.25,78.75,222.8,82.75,105.5,4.9,,,27.5,33.0,11.47,3.45,
2010,202374,Solomon Alabi,C,83.5,84.75,237.4,89.0,113.0,5.0,9.25,9.25,22.5,26.0,13.2,3.68,10.0
2010,202332,Cole Aldrich,C,81.0,83.25,236.0,88.75,111.5,8.5,9.0,9.25,23.0,28.0,11.48,3.35,10.0
2010,202329,Al-Farouq Aminu,SF,79.25,80.5,216.0,87.25,108.5,8.2,9.5,9.5,27.0,33.5,11.29,3.3,13.0
2010,202341,James Anderson,SF,76.75,77.75,207.6,80.5,104.0,7.9,8.5,7.25,30.0,35.5,11.86,3.19,14.0
2010,202337,Luke Babbitt,SF-PF,79.5,80.75,217.8,83.25,104.5,5.6,8.5,10.0,29.5,37.5,10.98,3.4,15.0
2010,202339,Eric Bledsoe,PG,72.25,73.5,191.6,79.5,98.0,5.6,8.5,9.75,,,,,9.0
2010,202344,Trevor Booker,PF,78.25,79.5,235.8,81.75,106.0,7.3,9.0,9.5,31.0,36.0,11.15,3.1,22.0
2010,202342,Craig Brackins,PF-SF,80.5,81.75,229.0,84.0,109.0,7.9,9.5,11.25,26.0,35.0,11.65,3.39,6.0
2010,202340,Avery Bradley,SG-PG,74.0,75.25,180.4,79.25,98.5,4.0,8.25,9.5,31.5,37.5,11.47,3.14,2.0
2010,202382,Derrick Caracter,PF,80.25,81.5,280.0,84.25,107.5,12.8,9.0,10.25,25.0,30.5,12.78,3.61,22.0
2010,202395,Sherron Collins,PG,70.25,71.75,217.2,74.5,94.0,9.2,8.5,9.5,27.5,33.0,12.31,3.24,
2010,202326,DeMarcus Cousins,C,81.5,82.75,291.8,89.75,113.0,16.4,9.25,10.0,23.5,27.5,11.4,3.55,
2010,202348,Jordan Crawford,SG,75.0,76.5,198.4,79.0,101.0,4.9,8.0,9.0,31.5,34.5,11.03,3.37,7.0
2010,202334,Ed Davis,PF,81.0,81.75,226.6,84.0,108.0,10.0,9.25,10.0,31.0,36.0,11.7,3.21,
2010,202365,Devin Ebanks,SF,79.0,80.25,207.8,84.25,107.5,7.9,8.25,9.0,23.5,32.0,11.69,3.44,6.0
2010,202324,Derrick Favors,PF,80.75,82.25,245.2,88.0,110.0,6.5,8.75,9.25,31.5,35.5,11.74,3.25,14.0
2010,12316,Keith Gallon,PF-C,80.5,81.5,301.8,88.5,109.5,15.1,9.25,10.5,23.5,28.5,13.44,3.7,14.0
2010,12317,Charles Garcia,SF,80.25,81.25,231.6,85.75,107.5,7.0,8.75,9.0,24.5,30.5,11.65,3.23,2.0
2010,202331,Paul George,SF,79.75,80.75,214.4,83.25,107.0,5.0,8.5,9.0,,,,,4.0
2010,202376,Luke Harangody,PF,78.0,79.75,240.2,81.5,106.0,11.1,8.75,9.75,24.0,28.5,11.83,3.41,23.0
2010,202412,Manny Harris,SG,76.0,77.5,185.1,79.25,102.0,3.8,8.5,9.0,,,,,11.0
2010,202351,Lazar Hayward,SG-SF,76.5,77.75,225.8,84.75,102.0,7.5,9.25,9.5,31.0,36.0,10.87,3.31,15.0
2010,202330,Gordon Hayward,SF,78.75,80.0,211.0,79.75,103.0,6.9,8.5,9.25,30.5,34.5,11.73,3.22,10.0
2010,202333,Xavier Henry,SG,77.25,78.5,210.2,83.25,105.0,4.7,8.75,10.0,28.5,36.5,11.1,3.18,8.0
2010,202359,Darington Hobson,SG-SF,77.25,78.5,203.6,81.25,104.5,6.2,8.25,9.0,29.0,34.0,11.68,3.25,
2010,202345,Damion James,SF,78.25,79.75,226.6,84.75,107.0,9.6,9.25,8.5,29.0,33.0,10.89,3.2,13.0
2010,202325,Wesley Johnson,SF,78.25,79.25,206.4,85.0,106.0,4.6,9.0,9.5,32.0,37.0,11.43,3.14,16.0
2010,202356,Armon Johnson,PG-SG,74.0,75.25,195.2,80.0,99.5,5.6,8.25,9.25,31.5,38.5,11.25,3.19,18.0
2010,202346,Dominique Jones,SG,75.25,77.0,216.0,81.25,101.0,5.9,9.0,10.25,26.0,32.5,10.88,3.31,19.0
2010,12329,Jerome Jordan,C,83.5,84.75,244.2,89.25,113.0,6.9,9.0,10.25,,,,,
2010,12330,Sylven Landesberg,SG,76.75,78.25,210.0,81.0,100.5,11.6,8.75,10.75,28.0,32.0,11.59,3.36,8.0
2010,202371,Gani Lawal,PF,79.5,81.0,233.4,84.0,107.5,6.3,8.5,10.0,27.0,31.5,11.61,3.24,20.0
2010,202328,Greg Monroe,PF-C,81.75,83.0,246.6,86.25,108.5,11.2,8.75,9.5,25.0,29.0,12.1,3.35,15.0
2010,202350,Daniel Orton,C,80.75,81.5,269.2,88.25,110.5,13.8,8.5,9.75,24.0,30.5,12.32,3.39,13.0
2010,12334,Artsiom Parakhouski,C,82.25,83.75,268.2,85.0,109.5,6.0,9.0,10.5,25.5,26.5,12.07,3.33,16.0
2010,202335,Patrick Patterson,PF,80.0,81.25,239.6,85.25,107.0,5.3,9.25,10.25,28.5,33.5,11.14,3.25,17.0
2010,202354,Dexter Pittman,PF-C,81.5,83.5,302.6,90.0,111.0,20.8,10.25,10.5,,,,,
2010,202360,Andy Rautins,SG,76.25,77.0,191.6,79.0,100.0,6.2,8.0,9.75,23.5,30.5,11.27,3.49,8.0
2010,12338,Ryan Richards,PF,82.5,83.75,230.2,85.5,110.0,8.0,9.0,9.75,25.0,28.5,11.33,3.37,4.0
2010,202383,Stanley Robinson,SF,78.5,79.75,213.2,84.0,107.5,8.3,9.0,9.0,,37.5,11.65,3.23,6.0
2010,202336,Larry Sanders,PF-C,81.25,82.5,222.4,89.75,112.0,4.6,9.75,11.0,25.5,28.0,12.49,3.27,7.0
2010,12341,Jon Scheyer,PG-SG,76.75,78.0,180.0,75.25,99.0,5.4,7.75,9.5,,,,,
2010,202362,Lance Stephenson,SG,76.5,77.75,227.0,82.5,103.0,9.3,9.0,10.25,27.0,33.0,11.39,3.38,10.0
2010,12343,Mikhail Torrance,PG,76.0,77.0,208.8,79.5,103.0,7.0,8.75,9.5,23.0,32.0,11.43,3.17,8.0
2010,202323,Evan Turner,SG,77.75,79.0,213.8,80.0,103.5,8.6,8.75,9.5,27.5,34.5,11.06,3.27,9.0
2010,202327,Ekpe Udoh,PF,80.75,81.75,237.4,88.5,106.5,8.0,9.5,8.75,31.0,33.5,11.15,3.29,10.0
2010,12346,Jarvis Varnado,PF-C,80.25,82.0,210.2,87.5,109.5,9.5,9.25,9.5,29.5,32.5,11.61,3.37,3.0
2010,202349,Greivis Vasquez,PG-SG,77.0,78.5,210.8,79.0,101.0,8.6,7.75,9.25,,,,,
2010,202322,John Wall,PG,74.75,76.0,195.6,81.25,101.5,5.6,8.25,9.5,30.0,39.0,10.84,3.14,
2010,202378,Willie Warren,SG-PG,74.5,75.75,208.4,78.0,99.5,7.6,8.5,9.5,23.0,31.5,11.21,3.5,10.0
2010,202358,Terrico White,SG-PG,75.75,77.0,202.6,81.0,101.0,3.7,9.0,10.5,31.0,40.0,11.38,3.15,10.0
2010,202355,Hassan Whiteside,C-PF,82.5,83.5,226.6,91.0,113.0,5.5,8.25,10.25,27.0,31.5,11.83,3.54,12.0
2011,202728,Keith Benson,C-PF,82.0,83.0,217.0,87.75,109.5,6.1,9.5,11.0,31.5,36.0,11.88,3.35,12.0
2011,202705,Marshon Brooks,SG,76.25,77.25,194.6,85.0,101.0,5.2,9.0,10.5,34.0,38.5,10.74,3.09,5.0
2011,202692,Alec Burks,SG,77.0,78.0,192.6,82.0,103.5,5.1,9.0,8.25,29.0,36.0,10.96,3.17,5.0
2011,202710,Jimmy Butler,SF,78.0,79.75,222.2,79.5,101.5,5.4,9.0,9.0,32.0,39.0,11.12,3.15,14.0
2011,202708,Norris Cole,PG,72.25,73.75,174.4,74.25,95.5,4.7,8.5,9.5,29.5,38.5,10.07,3.22,11.0
2011,202739,Jon Diebler,SG,77.25,78.5,196.6,78.0,99.0,8.5,8.25,8.25,28.0,35.0,10.94,3.37,2.0
2011,12406,Michael Dunigan,PF-C,80.5,82.0,237.6,87.25,107.5,8.0,9.0,10.75,29.5,34.5,11.85,3.27,10.0
2011,12407,LaceDarius Dunn,SG,75.0,76.0,187.8,78.25,101.0,5.5,9.0,10.25,26.5,31.0,11.45,3.27,3.0
2011,202702,Kenneth Faried,PF,78.0,79.5,224.6,84.0,108.0,6.3,8.5,10.25,30.5,35.0,11.35,3.26,16.0
2011,12409,James Fredette,PG,72.75,74.5,196.0,76.5,96.5,7.7,8.0,8.5,28.0,33.0,10.42,3.21,14.0
2011,202726,Andrew Goudelock,PG,73.25,74.75,197.6,76.25,96.5,9.9,8.25,9.25,32.5,37.0,10.33,3.1,4.0
2011,202706,Jordan Hamilton,SF,78.75,80.5,228.4,81.5,104.0,9.8,9.0,9.25,25.0,32.0,11.47,3.3,7.0
2011,202712,Justin Harper,PF-SF,80.0,80.75,228.0,83.75,106.0,4.0,9.0,9.25,28.5,33.0,11.92,3.3,19.0
2011,202699,Tobias Harris,SF-PF,78.5,79.75,222.8,83.0,103.5,8.4,8.75,9.0,31.5,37.5,10.96,3.17,12.0
2011,202715,Tyler Honeycutt,SF,78.75,80.25,186.8,81.0,105.0,5.3,8.5,9.5,30.0,37.0,11.68,3.07,
2011,12415,Scotty Hopson,SG,77.75,78.5,204.6,82.5,103.5,4.8,8.5,10.0,32.5,36.0,10.47,3.18,10.0
2011,202681,Kyrie Irving,PG,73.75,75.5,191.0,76.0,99.0,10.2,8.25,9.25,,,,,
2011,12417,Rick Jackson,PF,80.25,81.25,241.8,86.0,106.5,8.3,8.75,9.5,28.5,33.0,11.51,3.26,9.0
2011,202724,Charles Jenkins,PG-SG,73.5,75.25,216.4,79.5,96.5,4.3,8.5,9.0,29.5,34.0,11.68,3.18,16.0
2011,202707,JaJuan Johnson,PF,81.0,82.0,219.8,86.0,107.5,7.5,9.0,10.0,33.5,38.0,11.21,3.14,15.0
2011,202709,Cory Joseph,PG,74.0,75.25,186.2,77.5,99.0,9.7,8.5,10.5,27.5,35.0,10.75,3.27,5.0
2011,202683,Enes Kanter,PF-C,81.75,83.25,259.2,85.5,109.5,5.9,9.5,10.75,26.0,32.5,11.3,3.26,14.0
2011,202688,Brandon Knight,PG,73.5,75.25,176.8,78.75,98.5,4.2,8.25,9.5,29.0,37.5,10.74,3.07,10.0
2011,202723,Malcolm Lee,SG,76.0,77.5,198.2,81.75,101.5,5.9,8.5,9.5,30.0,35.5,11.2,3.09,17.0
2011,202695,Kawhi Leonard,SF,78.0,79.0,227.4,87.0,106.0,5.4,9.75,11.25,25.5,32.0,11.45,3.15,3.0
2011,202727,Travis Leslie,SG,75.0,76.25,205.0,82.5,103.0,8.1,8.75,9.25,33.0,40.5,11.0,3.13,10.0
2011,202720,Jon Leuer,PF,82.0,83.5,223.2,84.0,105.5,5.4,8.75,9.75,29.5,36.5,10.82,3.36,14.0
2011,202732,DeAndre Liggins,SF-SG,77.0,78.25,202.2,83.0,103.5,5.0,8.75,10.0,27.0,31.0,,3.33,6.0
2011,12428,David Lighty,SG,76.75,78.5,216.2,80.0,101.0,6.5,9.0,10.0,28.5,33.0,10.81,3.25,15.0
2011,202714,Shelvin Mack,PG,73.0,74.5,209.0,79.5,96.5,7.1,8.25,9.25,32.0,39.0,11.23,3.18,17.0
2011,12430,Demetri McCamey,PG,73.75,75.25,204.0,78.25,99.5,6.1,8.5,9.0,27.0,33.0,11.55,3.19,
2011,202734,E'Twaun Moore,SG,74.5,76.0,191.4,81.5,99.5,7.6,9.0,10.0,32.0,34.5,11.12,3.31,
2011,202694,Marcus Morris,PF-SF,79.0,80.75,229.6,82.0,105.5,8.0,8.25,8.5,29.0,33.0,,3.15,11.0
2011,202693,Markieff Morris,PF,79.75,81.25,240.8,82.75,106.5,10.2,8.5,8.25,27.0,31.5,,3.4,11.0
2011,202721,Darius Morris,PG-SG,75.25,77.25,190.0,79.5,102.0,5.3,8.75,10.0,24.5,32.0,11.0,3.2,12.0
2011,202718,Chandler Parsons,SF,80.75,81.75,221.2,81.5,104.5,7.0,8.25,10.0,25.5,31.5,11.05,3.29,4.0
2011,12436,Jereme Richmond,SF,78.0,79.25,207.2,82.25,106.5,5.5,8.75,9.5,27.0,33.5,11.74,3.02,0.0
2011,202729,Josh Selby,SG-PG,73.75,75.0,194.6,77.25,98.0,7.9,8.5,9.0,29.5,42.0,11.13,3.2,5.0
2011,202697,Iman Shumpert,PG-SG,76.25,77.5,221.8,81.5,99.5,6.5,9.0,9.0,36.5,42.0,11.1,3.18,18.0
2011,202713,Kyle Singler,SF,79.5,80.5,228.0,82.1,106.0,10.0,8.25,8.75,23.0,30.0,11.22,3.21,10.0
2011,202698,Chris Singleton,SF,79.75,81.0,230.2,85.0,103.5,7.4,9.25,10.0,30.5,37.5,11.33,3.09,15.0
2011,12441,Jamie Skeen,PF,78.5,80.0,241.6,85.25,106.5,9.8,8.5,8.5,26.0,30.5,12.43,3.46,10.0
2011,202701,Nolan Smith,PG,73.5,75.5,187.6,77.5,99.0,5.6,8.5,9.25,28.5,34.0,11.05,3.17,9.0
2011,12442,Gregory Smith,PF-C,80.0,81.25,252.8,86.5,106.5,7.4,9.75,12.0,29.5,36.0,12.43,3.36,17.0
2011,12445,Malcolm Thomas,PF,79.5,80.75,223.0,84.5,107.5,5.9,9.5,10.5,32.0,36.5,11.31,3.29,3.0
2011,202738,Isaiah Thomas,PG,68.75,70.25,186.0,73.75,91.5,6.7,8.25,9.0,31.5,40.0,10.49,3.14,13.0
2011,202717,Trey Thompkins,PF,80.5,81.75,239.0,85.0,107.5,15.5,9.25,9.75,27.5,30.5,11.72,3.41,15.0
2011,202684,Tristan Thompson,PF,79.5,80.75,227.4,85.25,108.5,6.2,8.75,9.25,30.0,35.0,10.92,3.26,9.0
2011,202691,Klay Thompson,SG,77.75,79.25,205.6,81.0,103.5,8.0,8.75,9.25,26.5,31.5,10.99,3.24,5.0
2011,202719,Jeremy Tyler,PF-C,81.0,82.5,262.4,89.0,110.5,13.4,9.25,9.0,28.0,33.5,11.26,3.29,10.0
2011,202696,Nikola Vucevic,PF-C,82.25,83.75,259.8,88.5,112.5,6.1,9.25,10.25,23.5,25.0,12.02,3.27,8.0
2011,202689,Kemba Walker,PG,71.5,73.0,184.0,75.5,91.5,5.9,8.0,9.0,32.0,39.5,10.87,3.16,7.0
2011,202716,Jordan Williams,PF,79.75,81.0,247.2,84.25,106.5,12.1,9.25,10.0,25.0,30.5,12.74,3.45,10.0
2011,202682,Derrick Williams,PF-SF,79.25,80.75,248.4,85.5,108.0,10.8,9.0,9.75,29.0,34.5,11.03,3.23,19.0
2012,203112,Quincy Acy,PF,78.5,79.75,223.8,86.75,106.5,7.1,9.5,11.0,32.0,37.0,10.48,3.28,13.0
2012,203084,Harrison Barnes,SF-SG,79.0,80.0,227.8,83.25,101.5,9.6,9.0,8.5,38.0,39.5,10.93,3.16,15.0
2012,203115,Will Barton,SG-SF,77.0,78.0,174.4,81.75,102.5,4.1,9.0,9.5,30.0,34.0,12.5,3.6,0.0
2012,203078,Bradley Beal,SG,75.25,76.75,201.8,80.0,100.0,6.0,8.5,9.0,33.0,39.0,10.95,3.28,8.0
2012,12458,J'Covan Brown,PG,73.0,74.25,202.4,77.25,96.0,12.5,7.75,8.25,26.0,29.5,11.68,3.47,3.0
2012,203733,William Buford,SG-SF,76.0,77.0,214.6,81.5,102.0,11.3,8.75,10.0,27.5,32.5,11.4,3.43,8.0
2012,203109,Jae Crowder,SF,76.75,78.5,241.2,81.25,99.5,9.0,9.5,10.5,31.0,34.5,11.45,3.37,20.0
2012,203099,Jared Cunningham,SG-PG,75.5,77.0,187.6,78.5,98.0,3.6,8.25,9.0,,,,,4.0
2012,203076,Anthony Davis,PF-C,81.25,82.5,221.8,89.5,108.0,7.9,9.0,8.5,,,,,
2012,203134,Marcus Denmon,SG,74.25,75.25,188.2,77.0,94.5,6.6,8.25,9.75,33.5,40.0,10.82,3.19,8.0
2012,203083,Andre Drummond,C,81.75,83.75,278.6,90.25,109.5,7.5,9.5,9.5,31.5,33.5,10.83,3.39,10.0
2012,203119,Kim English,SG,76.5,77.75,192.0,78.5,98.0,4.3,8.5,8.75,29.0,36.5,10.59,3.33,
2012,203105,Festus Ezeli,C-PF,81.75,83.5,264.2,89.75,108.0,5.5,9.0,10.75,34.0,33.5,12.35,3.29,18.0
2012,12467,Drew Gordon,PF,80.0,80.75,239.0,83.5,103.5,9.1,8.5,9.75,29.0,34.0,11.35,3.49,10.0
2012,203254,JaMychal Green,PF,80.0,81.0,217.4,86.25,106.5,9.8,9.25,9.25,29.5,32.5,10.63,3.38,19.0
2012,203110,Draymond Green,PF-SF,77.75,79.5,235.6,85.25,105.0,11.3,9.0,9.5,28.0,33.0,11.01,3.4,9.0
2012,203090,Maurice Harkless,SF,79.25,80.75,206.6,84.0,102.5,5.3,9.25,10.25,32.5,37.0,10.87,3.25,5.0
2012,203089,John Henson,PF,81.0,82.5,216.0,89.0,112.0,8.6,9.25,10.0,25.5,30.0,,,5.0
2012,203189,Tu Holloway,PG,70.5,71.75,186.8,77.5,94.5,8.5,8.75,10.0,28.0,35.0,11.0,3.42,12.0
2012,203133,Robbie Hummel,SF,79.25,80.5,218.0,80.5,102.0,9.4,8.5,9.5,27.5,30.0,11.56,3.41,13.0
2012,203108,Bernard James,PF,80.75,82.0,229.8,87.0,108.5,5.0,9.0,9.25,30.0,32.5,11.84,3.4,6.0
2012,203098,John Jenkins,SG,75.25,76.25,212.0,80.5,98.0,7.1,9.0,9.0,30.5,36.5,11.36,3.37,10.0
2012,203111,Orlando Johnson,SG,75.75,77.25,223.8,83.25,99.0,7.0,9.0,9.5,32.0,39.5,10.98,3.25,13.0
2012,203130,Darius Johnson-Odom,SG,73.5,75.0,212.0,79.0,96.0,7.0,8.75,8.75,33.5,41.5,10.76,3.21,17.0
2012,203093,Terrence Jones,PF-SF,80.25,81.5,252.0,86.25,107.0,7.7,9.0,10.0,29.5,34.5,11.57,3.4,12.0
2012,203158,Kevin Jones,PF,78.25,79.5,251.2,85.5,105.0,11.2,9.0,7.75,27.5,32.5,11.94,3.6,17.0
2012,203103,Perry Jones,PF-SF,82.25,83.25,233.8,85.75,107.0,4.6,9.25,9.5,33.0,38.5,11.31,3.19,11.0
2012,203126,Kris Joseph,SG,78.0,79.0,215.0,83.0,104.0,8.6,9.0,9.0,28.5,35.0,,3.46,6.0
2012,203077,Michael Kidd-Gilchrist,SF,77.75,79.5,232.8,84.0,104.5,7.0,9.0,10.25,32.0,35.5,11.77,3.18,6.0
2012,203117,Doron Lamb,SG-PG,75.25,76.75,199.4,78.75,98.5,6.7,8.5,8.75,29.0,33.5,11.12,3.41,2.0
2012,203087,Jeremy Lamb,SG,76.0,77.25,179.2,83.0,102.0,4.5,8.75,9.25,31.5,38.0,10.98,3.25,5.0
2012,203086,Meyers Leonard,C,83.75,85.25,249.8,87.0,108.0,5.7,9.25,11.0,30.0,32.5,11.34,3.41,19.0
2012,203081,Damian Lillard,PG,73.75,74.75,188.8,79.75,95.5,5.9,8.75,9.75,34.5,39.5,11.15,3.34,13.0
2012,203159,Scott Machado,PG,73.0,74.0,205.8,76.0,94.5,5.8,8.5,9.5,27.0,32.5,11.26,3.3,17.0
2012,203088,Kendall Marshall,PG,75.25,76.25,198.4,77.5,96.0,7.8,8.5,9.0,31.0,37.0,12.03,3.23,
2012,203097,Fab Melo,C,82.75,84.0,255.0,86.5,110.0,9.2,9.0,10.0,29.5,31.0,12.14,3.44,9.0
2012,203114,Khris Middleton,SF,78.75,80.25,216.2,82.75,103.0,7.8,9.0,9.0,28.0,31.0,11.45,3.47,4.0
